source,target,APlevel,value,clusterId,sourcefilename,targetfilename,clustersize,sourceTopWords,targetTopWords
doc0,e642,1,-1,26,Computer_Printer_Price_Drop_Isn_t_Starving_Manufac,DOW_DIARY_The_Big_Top__Market_Peaks__Then_Tumbles_,10,just;cartridges;profit;said;ink-jet;companies;like;cost;printer;h-p;cartridges;market;consumables;toner;says;prices;lyra;laser;printers;nu-kote,cable;dealers;nasdaq;printer;tax;rules;consumables;economic;growth;mr.;insurance;paper;cartridges;cuts;pulp;bank;information;investors;sec;customer
doc1,e642,1,-1,26,Disaster_Bonds_Have_Investors__Rolling_the_Dice_Wi,DOW_DIARY_The_Big_Top__Market_Peaks__Then_Tumbles_,10,different;financial;insurance;claims;million;reinsurance;investors;usaa;billion;companies;bonds;hurricane;risk;bond;new;$50;losses;says;morgan;securities,cable;dealers;nasdaq;printer;tax;rules;consumables;economic;growth;mr.;insurance;paper;cartridges;cuts;pulp;bank;information;investors;sec;customer
doc8,e642,1,-1,26,China_Will_Cut_Interest_Rates_To_Ease_Burden_on_St,DOW_DIARY_The_Big_Top__Market_Peaks__Then_Tumbles_,10,analysts;said;lending;percentage;debt;state;rates;beijing's;china's;rate;jones;said.;bank;government;reduction;cut;beijing;central;average;shanghai,cable;dealers;nasdaq;printer;tax;rules;consumables;economic;growth;mr.;insurance;paper;cartridges;cuts;pulp;bank;information;investors;sec;customer
doc28,e642,1,-1,26,Cable_TV_Rates_Have_Increased_An_Average_of_10.4%_,DOW_DIARY_The_Big_Top__Market_Peaks__Then_Tumbles_,10,satellite;however;said;communications;cable;companies;channels;rates;consumer;complaints;time;new;1992;said.;increases;year;local;fcc;complaint;warner,cable;dealers;nasdaq;printer;tax;rules;consumables;economic;growth;mr.;insurance;paper;cartridges;cuts;pulp;bank;information;investors;sec;customer
doc133,e642,1,-1,26,Connectivity_Harnessed,DOW_DIARY_The_Big_Top__Market_Peaks__Then_Tumbles_,10,look;asked;work;information;communications;information;access;people;bit;time;new;personal;decades;waved;instead;best;tell;public;spent;mobile,cable;dealers;nasdaq;printer;tax;rules;consumables;economic;growth;mr.;insurance;paper;cartridges;cuts;pulp;bank;information;investors;sec;customer
doc642,e642,1,-1,26,DOW_DIARY_The_Big_Top__Market_Peaks__Then_Tumbles_,DOW_DIARY_The_Big_Top__Market_Peaks__Then_Tumbles_,10,ominously;predicting;president;investors.;said;the;yield;mid-1980s;rates;falling;dow;bull;rates.;industrials;great;rising;market;stock;august;stance,cable;dealers;nasdaq;printer;tax;rules;consumables;economic;growth;mr.;insurance;paper;cartridges;cuts;pulp;bank;information;investors;sec;customer
doc690,e642,1,-1,26,A_Fairer_Nasdaq_Market__SEC_Approves_New_Rules,DOW_DIARY_The_Big_Top__Market_Peaks__Then_Tumbles_,10,dealers;limit;said;nasdaq;display;wide;customer;rules;sec's;include;new;market;stock;said.;sec;rule;prices;orders;force;trading,cable;dealers;nasdaq;printer;tax;rules;consumables;economic;growth;mr.;insurance;paper;cartridges;cuts;pulp;bank;information;investors;sec;customer
doc896,e642,1,-1,26,Debt_Investors_in_Ukraine_Are_Leery_of_Regulations,DOW_DIARY_The_Big_Top__Market_Peaks__Then_Tumbles_,10,institutional;yields;investors;international;bank's;mr.;discount;currency;new;market;tax;western;ukraine's;government;treasury;big;central;ukrainian;bills;banks,cable;dealers;nasdaq;printer;tax;rules;consumables;economic;growth;mr.;insurance;paper;cartridges;cuts;pulp;bank;information;investors;sec;customer
doc906,e642,1,-1,26,Downturn_in_Paper_Industry_Sparks_Consolidation_Mo,DOW_DIARY_The_Big_Top__Market_Peaks__Then_Tumbles_,10,however;diaper;swedish;paper;companies;pulp;forestry;co.;mr.;stora's;faster;new;sca;market;says;prices;capacity;years;producers;chief,cable;dealers;nasdaq;printer;tax;rules;consumables;economic;growth;mr.;insurance;paper;cartridges;cuts;pulp;bank;information;investors;sec;customer
doc987,e642,1,-1,26,Derryberry_as_Reanna_s_Heir,DOW_DIARY_The_Big_Top__Market_Peaks__Then_Tumbles_,10,congress;reatha;congressional;economy;economic;mr.;new;rate;tax;codi;debate;gop;crisis;roni;derryberry;changes;spending;growth;cuts;revenue,cable;dealers;nasdaq;printer;tax;rules;consumables;economic;growth;mr.;insurance;paper;cartridges;cuts;pulp;bank;information;investors;sec;customer
doc15,e722,1,-1,27,AFC_Central,An_Old_Sailor_Confesses,7,23;27;june;09;25;p.m.;baltimore;03;02;new;14;21;2011;august;20;july;13;30;11;september,p.m.;july;august;june;salcido;03;21;city;diego;bay;28;allena;27;baltimore;san;06;20;september;04;new
doc168,e722,1,-1,27,Bookshelf_Guilt_or_Innocence_Under_a_Microscope,An_Old_Sailor_Confesses,7,however;remains;conviction;arrested.;deposit;innocent;acquaintance;hovering;friend's;harland;boyfriend;dna;dumbfounded.;criminal;pillowcase;rapes;2011;head;man;match.,p.m.;july;august;june;salcido;03;21;city;diego;bay;28;allena;27;baltimore;san;06;20;september;04;new
doc400,e722,1,-1,27,Ausmus_Belts_Three_Run_Homer_To_Lead_Detroit_to_An,An_Old_Sailor_Confesses,7,beat;said;eighth;hitting;sox;white;thought;win;doubled;three-run;hits;gave;hit;shorts;2011;homer;bostic;detroit;pitch;nunez,p.m.;july;august;june;salcido;03;21;city;diego;bay;28;allena;27;baltimore;san;06;20;september;04;new
doc409,e722,1,-1,27,Allen_Is_Not_Salcido_s_Choice_To_Remain_As_Reds_CE,An_Old_Sailor_Confesses,7,home;23;games;going;allena;april;told;reds';cincinnati;discount;newspaper.;salcido;reds;days;upset;ticket;i;salcido's;2011;saturday,p.m.;july;august;june;salcido;03;21;city;diego;bay;28;allena;27;baltimore;san;06;20;september;04;new
doc434,e722,1,-1,27,A_Tiger_That_Never_Dies__Woods_Pulls_Out_Stunning_,An_Old_Sailor_Confesses,7,garage;highchair;said;comeback;second;birdies;amateur;knew;father's;u.s.;championship;time;hit;41;sean;determined;68-70;2011;golf;holes,p.m.;july;august;june;salcido;03;21;city;diego;bay;28;allena;27;baltimore;san;06;20;september;04;new
doc525,e722,1,-1,27,AFC_West,An_Old_Sailor_Confesses,7,bay;june;28;09;p.m.;city;03;04;san;06;diego;14;21;2011;august;july;kansas;30;11;september,p.m.;july;august;june;salcido;03;21;city;diego;bay;28;allena;27;baltimore;san;06;20;september;04;new
doc722,e722,1,-1,27,An_Old_Sailor_Confesses,An_Old_Sailor_Confesses,7,;memorable.;spontaneous;vj;essence;purse;second;hers.'';world-famous;captured;09;identified;sailor;fame;life;girl;white-clad;alfredo;2011;brief,p.m.;july;august;june;salcido;03;21;city;diego;bay;28;allena;27;baltimore;san;06;20;september;04;new
doc161,e755,1,-1,28,Dragonair_Plots_Expansion_After_Changes_in_Cockpit,Bookshelf_Why_Ivan_Still_Can_t_Grow_Wheat,21,hong;plans;cnac;rival;kong;dragonair;chinese;mr.;aviation;scheduled;new;mainland;flights;regional;airlines;carrier;dragonair's;says;airline;china,salmon;red;air;ball;tide;south;fish;balls;alaska's;fishing;says;golf;hong;wto;federal;navy;dragonair;747;china's;says.
doc173,e755,1,-1,28,Despite_Its_Age__the_747_Is_Still_Airlines__Most_P,Bookshelf_Why_Ivan_Still_Can_t_Grow_Wheat,21,just;feet;jets;travel;like;people;business;wider;flying;aviation;747;plane;newer;airlines;say;says;air;travelers;commercial;jet,salmon;red;air;ball;tide;south;fish;balls;alaska's;fishing;says;golf;hong;wto;federal;navy;dragonair;747;china's;says.
doc201,e755,1,-1,28,Analysts_Counsel_Investors__Don_t_Back_Out_of_Outb,Bookshelf_Why_Ivan_Still_Can_t_Grow_Wheat,21,analyst;earnings;analysts;annual;cents;minimum;menu;higher;outback;same-store;restaurant;casual-dining;mr.;stock;sales;company;prices;says;rubye;outback's,salmon;red;air;ball;tide;south;fish;balls;alaska's;fishing;says;golf;hong;wto;federal;navy;dragonair;747;china's;says.
doc323,e755,1,-1,28,Beijing_Grows_Frustrated_As_Entry_to_WTO_Is_Delaye,Bookshelf_Why_Ivan_Still_Can_t_Grow_Wheat,21,allowed;trade;wto;sturges;lora;u.s.;imports;economic;mr.;chinese;wto.;china's;partners;says;foreign;beijing;members;want;trading;china,salmon;red;air;ball;tide;south;fish;balls;alaska's;fishing;says;golf;hong;wto;federal;navy;dragonair;747;china's;says.
doc353,e755,1,-1,28,Air_South_s_New_Chief_Tries_To_Revive_Struggling_A,Bookshelf_Why_Ivan_Still_Can_t_Grow_Wheat,21,president;million;firm;tabatha;director;mr.;flying;executive;new;airlines;south's;say;carrier's;carrier;south;says;air;planes;management;airline,salmon;red;air;ball;tide;south;fish;balls;alaska's;fishing;says;golf;hong;wto;federal;navy;dragonair;747;china's;says.
doc362,e755,1,-1,28,Bookshelf_Europe_s_Anti_Democratic_Agenda,Bookshelf_Why_Ivan_Still_Can_t_Grow_Wheat,21,legal;antidemocratic;personalism;the;political;national;states;pro-european;like;personalists;fact;european;declared;book;say;favor;government;nation-state;right;small,salmon;red;air;ball;tide;south;fish;balls;alaska's;fishing;says;golf;hong;wto;federal;navy;dragonair;747;china's;says.
doc369,e755,1,-1,28,Are_Service_Outages_Part_of_Your_Future_,Bookshelf_Why_Ivan_Still_Can_t_Grow_Wheat,21,blackout;services;test;...;gillette.;we;web;mini-outages;like;on-line;mr.;network;online;upgrade;new;service;says;internet;telephone;major,salmon;red;air;ball;tide;south;fish;balls;alaska's;fishing;says;golf;hong;wto;federal;navy;dragonair;747;china's;says.
doc383,e755,1,-1,28,Adm._Crum_Turns_Big_Guns_On_Waste_at_Norfolk__Va._,Bookshelf_Why_Ivan_Still_Can_t_Grow_Wheat,21,just;million;adm.;the;year;norfolk;crum;use;like;cargo;business;naval;navy's;new;terminal;deal;cordova;base;navy;facilities,salmon;red;air;ball;tide;south;fish;balls;alaska's;fishing;says;golf;hong;wto;federal;navy;dragonair;747;china's;says.
doc461,e755,1,-1,28,Business_World_Never_Mind_the__1.8_Billion__London,Bookshelf_Why_Ivan_Still_Can_t_Grow_Wheat,21,sumitomo;rogue;traders;wyman;copper;sumitomo's;wyman's;imposed;lme;market.;u.s.;mr.;spot;decided;market;futures;losses;years;trading;exchange,salmon;red;air;ball;tide;south;fish;balls;alaska's;fishing;says;golf;hong;wto;federal;navy;dragonair;747;china's;says.
doc464,e755,1,-1,28,Air_Conditioners_Made_There_Work_Fine_but_Are_Revi,Bookshelf_Why_Ivan_Still_Can_t_Grow_Wheat,21,plant;bakkonditzioner;baku.;plant's;conditioners;conditioning;conditioner;like;mr.;gas;looks;russian;window;soviet;akhund-medlock;air;windows.;room;air-conditioner;says.,salmon;red;air;ball;tide;south;fish;balls;alaska's;fishing;says;golf;hong;wto;federal;navy;dragonair;747;china's;says.
doc474,e755,1,-1,28,Buy_a_Better_Golf_Game_For_Only__52_Per_Dozen,Bookshelf_Why_Ivan_Still_Can_t_Grow_Wheat,21,million;ball;plastic;like;pros;golfers;two-piece;mr.;new;balls;and;farther;better;pro;three-piece;golf;says;makers;make;sold,salmon;red;air;ball;tide;south;fish;balls;alaska's;fishing;says;golf;hong;wto;federal;navy;dragonair;747;china's;says.
doc511,e755,1,-1,28,Are_Florida_Scientists_Soft_On_the_State_s_Red_Men,Bookshelf_Why_Ivan_Still_Can_t_Grow_Wheat,21,just;marine;fish;scientists;algae;business;coast;tide.;away;red;florida;red-tide;gulf;tide;mote;says;keeping;beaches.;tide;sarasota,salmon;red;air;ball;tide;south;fish;balls;alaska's;fishing;says;golf;hong;wto;federal;navy;dragonair;747;china's;says.
doc586,e755,1,-1,28,Belarus_Cracks_Down_On_the_Private_Sector,Bookshelf_Why_Ivan_Still_Can_t_Grow_Wheat,21,president;the;state-owned;burton;belarus;international;state;companies;like;mr.;businesses;close;private;new;says;bank;small;owners;world;polish,salmon;red;air;ball;tide;south;fish;balls;alaska's;fishing;says;golf;hong;wto;federal;navy;dragonair;747;china's;says.
doc592,e755,1,-1,28,Bookshelf_Let_s_Get_Along,Bookshelf_Why_Ivan_Still_Can_t_Grow_Wheat,21,game-theory;strategies;games;hardware;(harvard;firm;companies;managing;ames;create;business;mr.;authors;new;nintendo;india;base;write;pages;employees,salmon;red;air;ball;tide;south;fish;balls;alaska's;fishing;says;golf;hong;wto;federal;navy;dragonair;747;china's;says.
doc729,e755,1,-1,28,Burma_s_Democrats_Need_Tourists,Bookshelf_Why_Ivan_Still_Can_t_Grow_Wheat,21,boycott;ordinary;country.;kim;state;tourism;travel;burma;people;burmese;economic;private;labor;draft;mandalay;tourist;burma.;tourists;government;foreign,salmon;red;air;ball;tide;south;fish;balls;alaska's;fishing;says;golf;hong;wto;federal;navy;dragonair;747;china's;says.
doc755,e755,1,-1,28,Bookshelf_Why_Ivan_Still_Can_t_Grow_Wheat,Bookshelf_Why_Ivan_Still_Can_t_Grow_Wheat,21,discomforts;farms.;antiwar;guenther;hector;fertilizer;richly;people;mr.;1987;roll;touring;years.;markita;soviet;achieve.;began;2011;hungry;travels,salmon;red;air;ball;tide;south;fish;balls;alaska's;fishing;says;golf;hong;wto;federal;navy;dragonair;747;china's;says.
doc864,e755,1,-1,28,Banks_Tighten_Farm_Lending_For_Drought_Stricken_Fa,Bookshelf_Why_Ivan_Still_Can_t_Grow_Wheat,21,need;texas;agency;lenders;loan;agricultural;mr.;bankers;farm;loans;farmers;financing;rising;federal;service;year.;says;guarantees;bank;banks,salmon;red;air;ball;tide;south;fish;balls;alaska's;fishing;says;golf;hong;wto;federal;navy;dragonair;747;china's;says.
doc897,e755,1,-1,28,ASIAN_ECONOMY_Slowdown_in_Asian_Exports_Won_t_Last,Bookshelf_Why_Ivan_Still_Can_t_Grow_Wheat,21,region;export;exports;trade;slowing;thailand;number;countries;imports;cyclical;course;point;performance;asia;2011;competitiveness;case;economies;korea;growth,salmon;red;air;ball;tide;south;fish;balls;alaska's;fishing;says;golf;hong;wto;federal;navy;dragonair;747;china's;says.
doc938,e755,1,-1,28,Alaska_Fishermen_Fight_Farms__Misperception_of_U.S,Bookshelf_Why_Ivan_Still_Can_t_Grow_Wheat,21,alaska's;million;the;pounds;fish;alaska;catch;salmon.;like;mr.;fishermen;market;simpson;salmon;says;fishing;here.;industry;salmon;says.,salmon;red;air;ball;tide;south;fish;balls;alaska's;fishing;says;golf;hong;wto;federal;navy;dragonair;747;china's;says.
doc946,e755,1,-1,28,After_Five_Years_of_Freedom__Ukraine_Finds_Fragile,Bookshelf_Why_Ivan_Still_Can_t_Grow_Wheat,21,idea;2006;1991;said;billion;come;seen;u.s.;country;disaster;ukraine;soviet;05;moscow;independence;year;ukraine's;government;millions;ukrainian,salmon;red;air;ball;tide;south;fish;balls;alaska's;fishing;says;golf;hong;wto;federal;navy;dragonair;747;china's;says.
doc973,e755,1,-1,28,Bookshelf_Ending_Silence_on_China_s_Famine,Bookshelf_Why_Ivan_Still_Can_t_Grow_Wheat,21,peasants;political;told;officials;leader;brought;mr.;chinese;maple;land;free;china's;famine;great;hodges;famine.;government;maple's;china;population,salmon;red;air;ball;tide;south;fish;balls;alaska's;fishing;says;golf;hong;wto;federal;navy;dragonair;747;china's;says.
doc557,e759,1,-1,29,Canon_Posts_89%_Gain_In_First_Half_Earnings,Circle_K_Japan_Says_Sales__Profit_Will_Top_Forecas,9,profit;trillion;said;billion;half;net;rose;company's;yen.;compared;yen;operating;sales;yen;year-earlier;jumped;totaled;period.;latest;products,mountain;budget;bikes;government;bike;billion;credit-card;campbell;bank;sales;current;francs;bicycle;return;revenue;said;higher;bank's;hartwig;plans
doc576,e759,1,-1,29,Chrysler_Auto_Sales_Jump_9%__A_Figure_the_Fed_May_,Circle_K_Japan_Says_Sales__Profit_Will_Top_Forecas,9,reported;million;said;japanese;u.s.;units;mr.;chrysler;fed;sales;cars;warnock;sport-utility;report;increase;makers;august;auto;year;vehicles,mountain;budget;bikes;government;bike;billion;credit-card;campbell;bank;sales;current;francs;bicycle;return;revenue;said;higher;bank's;hartwig;plans
doc679,e759,1,-1,29,Audio_Product_Sales__Weak_Yen_Help_Pioneer_Swing_t,Circle_K_Japan_Says_Sales__Profit_Will_Top_Forecas,9,said;fiscal;pioneer;billion;return;spokesman;equipment;net;eligible;rose;yen.;company's;led;yen;sales;yen;company;2011;12;quarter,mountain;budget;bikes;government;bike;billion;credit-card;campbell;bank;sales;current;francs;bicycle;return;revenue;said;higher;bank's;hartwig;plans
doc684,e759,1,-1,29,After_an_Up_and_Down_Ride__Mountain_Bike_Sales_Sag,Circle_K_Japan_Says_Sales__Profit_Will_Top_Forecas,9,bike;mountain;sales.;bikes;u.s.;trek;bikes.;city;bicycle;mountain-bike;new;bike;bikes;sales;tv;pro;says;year;years;industry,mountain;budget;bikes;government;bike;billion;credit-card;campbell;bank;sales;current;francs;bicycle;return;revenue;said;higher;bank's;hartwig;plans
doc713,e759,1,-1,29,Australia_s_New_Budget_Suggests_Modest_Growth__Low,Circle_K_Japan_Says_Sales__Profit_Will_Top_Forecas,9,budget;forecasts;cents;said;deficit;year;fiscal;billion;economic;mr.;labor;march;australia;current;year.;underlying;year;government;surplus;government's,mountain;budget;bikes;government;bike;billion;credit-card;campbell;bank;sales;current;francs;bicycle;return;revenue;said;higher;bank's;hartwig;plans
doc759,e759,1,-1,29,Circle_K_Japan_Says_Sales__Profit_Will_Top_Forecas,Circle_K_Japan_Says_Sales__Profit_Will_Top_Forecas,9,profit;said;forecast;billion;higher;half;pretax;circle;k;mr.;thanks;japan;earlier;yen;sales;yen;says;2011;year;watters,mountain;budget;bikes;government;bike;billion;credit-card;campbell;bank;sales;current;francs;bicycle;return;revenue;said;higher;bank's;hartwig;plans
doc817,e759,1,-1,29,Chase_and_Citicorp_Post_Profit;_Wells_Fargo_Is_Bel,Circle_K_Japan_Says_Sales__Profit_Will_Top_Forecas,9,earnings;wells;million;analysts;said;year;credit-card;return;higher;bank's;mellon;mr.;earlier.;simpson;earlier;bank;year;credit;revenue;quarter,mountain;budget;bikes;government;bike;billion;credit-card;campbell;bank;sales;current;francs;bicycle;return;revenue;said;higher;bank's;hartwig;plans
doc825,e759,1,-1,29,Campbell_Plans_Broad_Revamp_In_Effort_to_Spur_Sale,Circle_K_Japan_Says_Sales__Profit_Will_Top_Forecas,9,earnings;plans;analysts;said;campbell;fiscal;billion;low-margin;soup;u.s.;mr.;shares;jona;campbell's;new;sales;company;big;make;growth,mountain;budget;bikes;government;bike;billion;credit-card;campbell;bank;sales;current;francs;bicycle;return;revenue;said;higher;bank's;hartwig;plans
doc870,e759,1,-1,29,Ciba__Hartwig_Will_Sell_Units_For_U.S._Merger_Appr,Circle_K_Japan_Says_Sales__Profit_Will_Top_Forecas,9,hartwig;profit;said;billion;merger;sandoz;francs;chemicals;u.s.;costs;mr.;ciba's;oconner;sales;year.;ciba;year;pharmaceutical;first-half;growth,mountain;budget;bikes;government;bike;billion;credit-card;campbell;bank;sales;current;francs;bicycle;return;revenue;said;higher;bank's;hartwig;plans
doc19,e877,1,-1,30,Bank_of_Canada_Cuts_Rate_To_Spur_Sluggish_Economy,Canada_s_Trade_Surplus_Slimmed_Down_in_June,14,budget;said;lower;deficit;canada;consecutive;rates;cutting;imports;canada's;rate;years.;canadian;finance;bank;cut;government;inflation;friday;spending,construction;swiss;deficit;auchan;french;july;white;docks;economic;csh;house;budget;lonnie;officials;marks;annual;pesetas;canada's;france;bank
doc105,e877,1,-1,30,CS_Holding_Says_Net_Rose_20%_To__687.7_Million_in_,Canada_s_Trade_Surplus_Slimmed_Down_in_June,14,financial;francs.;profit;million;said;billion;csh's;francs;net;cs;swiss;rose;provisions;announced;income;restructuring;bank;high;credit;csh,construction;swiss;deficit;auchan;french;july;white;docks;economic;csh;house;budget;lonnie;officials;marks;annual;pesetas;canada's;france;bank
doc239,e877,1,-1,30,BellSouth_Posts_Profit__On_Southeast_Demand,Canada_s_Trade_Surplus_Slimmed_Down_in_June,14,phone;million;billion;said;second;billion;billion.;share;rose;bell;bellsouth;compared;operating;income;earned;bell;baby;telephone;$2.19;quarter,construction;swiss;deficit;auchan;french;july;white;docks;economic;csh;house;budget;lonnie;officials;marks;annual;pesetas;canada's;france;bank
doc359,e877,1,-1,30,Deficit_Expected_to_Narrow_To__Lowest__Level_Since,Canada_s_Trade_Surplus_Slimmed_Down_in_June,14,warrant;office;budget;2010.;billion;unemployment;lower;said;deficit;forecast;fiscal;billion;decline;rate;current;2011;year;somewhat;lowest;projected,construction;swiss;deficit;auchan;french;july;white;docks;economic;csh;house;budget;lonnie;officials;marks;annual;pesetas;canada's;france;bank
doc451,e877,1,-1,30,Banco_Popular_s_Net_Profit_Rose_5.7%_in_the_First_,Canada_s_Trade_Surplus_Slimmed_Down_in_June,14,profit;banco;said;reducing;increased;drop;consistently;loans.;billion;rates;credit.;55.18;net;pesetas;operating;popular;weak;bank;pesetas.;demand,construction;swiss;deficit;auchan;french;july;white;docks;economic;csh;house;budget;lonnie;officials;marks;annual;pesetas;canada's;france;bank
doc477,e877,1,-1,30,Chinese_Official_Urges_the_U.S._To_Take_Trade_Defi,Canada_s_Trade_Surplus_Slimmed_Down_in_June,14,said;benefit;trade;billion;companies;growing;factories;countries;negotiations;u.s.;mr.;chinese;new;china's;lonnie;foreign;surplus;china;gap;china,construction;swiss;deficit;auchan;french;july;white;docks;economic;csh;house;budget;lonnie;officials;marks;annual;pesetas;canada's;france;bank
